id,name,odd,date
1577142770,Méně než 17321.5,1.84,2023-01-09T11:05:40.894332
1577142771,17321.5 a více,1.84,2023-01-09T11:05:40.894332
1577142770,Méně než 17321.5,1.84,2023-01-09T12:08:55.122394
1577142771,17321.5 a více,1.84,2023-01-09T12:08:55.122394
1577142770,Méně než 17321.5,1.84,2023-01-09T16:09:50.565853
1577142771,17321.5 a více,1.84,2023-01-09T16:09:50.565853
1577142770,Méně než 17321.5,1.84,2023-01-09T19:07:39.877953
1577142771,17321.5 a více,1.84,2023-01-09T19:07:39.877953
1577142770,Méně než 17321.5,1.84,2023-01-09T22:07:53.992110
1577142771,17321.5 a více,1.84,2023-01-09T22:07:53.992110
1577142770,Méně než 17321.5,1.84,2023-01-10T22:07:54.129554
1577142771,17321.5 a více,1.84,2023-01-10T22:07:54.129554
1577142770,Méně než 17321.5,1.84,2023-01-11T01:37:13.274990
1577142771,17321.5 a více,1.84,2023-01-11T01:37:13.274990
1577142770,Méně než 17321.5,1.84,2023-01-11T09:08:06.034053
1577142771,17321.5 a více,1.84,2023-01-11T09:08:06.034053
