id,name,odd,date
1437300862,Méně než 108.5,1.84,2022-05-10T16:24:58.088838
1437300863,108.5 a více,1.84,2022-05-10T16:24:58.088838
1437300862,Méně než 108.5,1.84,2022-05-11T04:33:53.654537
1437300863,108.5 a více,1.84,2022-05-11T04:33:53.654537
1437300862,Méně než 108.5,1.84,2022-05-11T16:22:29.955277
1437300863,108.5 a více,1.84,2022-05-11T16:22:29.955277
1437300862,Méně než 108.5,1.84,2022-05-12T04:27:08.013254
1437300863,108.5 a více,1.84,2022-05-12T04:27:08.013254
1437300862,Méně než 108.5,1.84,2022-05-12T16:22:49.405777
1437300863,108.5 a více,1.84,2022-05-12T16:22:49.405777
1437300862,Méně než 108.5,1.84,2022-05-13T04:51:42.436034
1437300863,108.5 a více,1.84,2022-05-13T04:51:42.436034
1437300862,Méně než 108.5,1.84,2022-05-13T16:22:51.875107
1437300863,108.5 a více,1.84,2022-05-13T16:22:51.875107
1437300862,Méně než 108.5,1.84,2022-05-14T05:17:31.795913
1437300863,108.5 a více,1.84,2022-05-14T05:17:31.795913
