id,name,odd,date
1499647169,Nytra Zdeněk,1.55,2022-09-26T05:27:30.837196
1499647170,Antl Miroslav,2.26,2022-09-26T05:27:30.837196
1499647169,Nytra Zdeněk,1.6,2022-09-26T16:24:57.296956
1499647170,Antl Miroslav,2.16,2022-09-26T16:24:57.296956
1499647169,Nytra Zdeněk,1.6,2022-09-27T05:17:40.022895
1499647170,Antl Miroslav,2.16,2022-09-27T05:17:40.022895
1499647169,Nytra Zdeněk,1.6,2022-09-27T16:28:11.882286
1499647170,Antl Miroslav,2.16,2022-09-27T16:28:11.882286
1499647169,Nytra Zdeněk,1.6,2022-09-28T05:25:48.493008
1499647170,Antl Miroslav,2.16,2022-09-28T05:25:48.493008
1499647169,Nytra Zdeněk,1.7,2022-09-28T16:29:34.214323
1499647170,Antl Miroslav,2.0,2022-09-28T16:29:34.214323
1499647169,Nytra Zdeněk,1.65,2022-09-29T05:26:11.338508
1499647170,Antl Miroslav,2.08,2022-09-29T05:26:11.338508
1499647169,Nytra Zdeněk,1.65,2022-09-29T16:27:27.672733
1499647170,Antl Miroslav,2.08,2022-09-29T16:27:27.672733
