id,name,odd,date
1544746787,Ano,1000.0,2022-11-27T04:04:30.587739
1544746788,Ne,1.0,2022-11-27T04:04:30.587739
1544746787,Ano,1000.0,2022-11-27T16:04:39.282101
1544746788,Ne,1.0,2022-11-27T16:04:39.282101
1544746787,Ano,1000.0,2022-11-28T04:04:33.721249
1544746788,Ne,1.0,2022-11-28T04:04:33.721249
1544746787,Ano,1000.0,2022-11-28T16:05:13.941042
1544746788,Ne,1.0,2022-11-28T16:05:13.941042
1544746787,Ano,1000.0,2022-11-29T04:04:48.845313
1544746788,Ne,1.0,2022-11-29T04:04:48.845313
1544746787,Ano,1000.0,2022-11-29T16:04:50.200111
1544746788,Ne,1.0,2022-11-29T16:04:50.200111
1544746787,Ano,1000.0,2022-11-30T04:04:44.113613
1544746788,Ne,1.0,2022-11-30T04:04:44.113613
1544746787,Ano,1000.0,2022-11-30T16:04:43.737624
1544746788,Ne,1.0,2022-11-30T16:04:43.737624
1544746787,Ano,1000.0,2022-12-01T04:04:28.208239
1544746788,Ne,1.0,2022-12-01T04:04:28.208239
1544746787,Ano,1000.0,2022-12-01T16:04:52.556788
1544746788,Ne,1.0,2022-12-01T16:04:52.556788
1544746787,Ano,1000.0,2022-12-02T04:04:34.407413
1544746788,Ne,1.0,2022-12-02T04:04:34.407413
1544746787,Ano,1000.0,2022-12-05T16:04:48.632681
1544746788,Ne,1.0,2022-12-05T16:04:48.632681
1544746787,Ano,1000.0,2022-12-06T04:04:24.414297
1544746788,Ne,1.0,2022-12-06T04:04:24.414297
1544746787,Ano,1000.0,2022-12-06T16:05:21.405419
1544746788,Ne,1.0,2022-12-06T16:05:21.405419
1544746787,Ano,1000.0,2022-12-07T04:04:59.233861
1544746788,Ne,1.0,2022-12-07T04:04:59.233861
