id,name,odd,date
1583354100,Méně než 3.7,1.84,2023-01-16T22:07:39.828307
1583354101,3.7 a více,1.84,2023-01-16T22:07:39.828307
1583354100,Méně než 3.7,1.84,2023-01-17T01:35:12.661130
1583354101,3.7 a více,1.84,2023-01-17T01:35:12.661130
1583354100,Méně než 3.7,1.84,2023-01-17T16:08:06.914859
1583354101,3.7 a více,1.84,2023-01-17T16:08:06.914859
1583354100,Méně než 3.7,1.84,2023-01-17T22:07:41.546629
1583354101,3.7 a více,1.84,2023-01-17T22:07:41.546629
1583354100,Méně než 3.7,1.84,2023-01-18T09:08:35.189003
1583354101,3.7 a více,1.84,2023-01-18T09:08:35.189003
1583354100,Méně než 3.7,1.84,2023-01-18T12:08:30.250747
1583354101,3.7 a více,1.84,2023-01-18T12:08:30.250747
1583354100,Méně než 3.7,1.84,2023-01-18T16:08:08.438417
1583354101,3.7 a více,1.84,2023-01-18T16:08:08.438417
1583354100,Méně než 3.7,1.84,2023-01-18T22:07:44.796954
1583354101,3.7 a více,1.84,2023-01-18T22:07:44.796954
1583354100,Méně než 3.7,1.84,2023-01-19T01:38:08.501239
1583354101,3.7 a více,1.84,2023-01-19T01:38:08.501239
1583354100,Méně než 3.7,1.84,2023-01-19T09:07:59.527422
1583354101,3.7 a více,1.84,2023-01-19T09:07:59.527422
1583354100,Méně než 3.7,1.84,2023-01-19T12:08:40.885180
1583354101,3.7 a více,1.84,2023-01-19T12:08:40.885180
1583354100,Méně než 3.7,1.84,2023-01-19T16:08:24.557687
1583354101,3.7 a více,1.84,2023-01-19T16:08:24.557687
1583354100,Méně než 3.7,1.84,2023-01-19T19:07:36.643784
1583354101,3.7 a více,1.84,2023-01-19T19:07:36.643784
1583354100,Méně než 3.7,1.84,2023-01-19T22:07:44.827069
1583354101,3.7 a více,1.84,2023-01-19T22:07:44.827069
1583354100,Méně než 3.7,1.84,2023-01-20T19:07:22.384212
1583354101,3.7 a více,1.84,2023-01-20T19:07:22.384212
1583354100,Méně než 3.7,1.84,2023-01-20T22:07:34.080200
1583354101,3.7 a více,1.84,2023-01-20T22:07:34.080200
1583354100,Méně než 3.7,1.84,2023-01-21T09:07:45.201634
1583354101,3.7 a více,1.84,2023-01-21T09:07:45.201634
1583354100,Méně než 3.7,1.84,2023-01-21T16:07:57.061938
1583354101,3.7 a více,1.84,2023-01-21T16:07:57.061938
1583354100,Méně než 3.7,1.84,2023-01-21T19:07:13.940423
1583354101,3.7 a více,1.84,2023-01-21T19:07:13.940423
1583354100,Méně než 3.7,1.84,2023-01-22T04:08:02.536629
1583354101,3.7 a více,1.84,2023-01-22T04:08:02.536629
1583354100,Méně než 3.7,1.94,2023-01-22T19:07:17.901280
1583354101,3.7 a více,1.75,2023-01-22T19:07:17.901280
1583354100,Méně než 3.7,1.94,2023-01-23T01:35:21.727227
1583354101,3.7 a více,1.75,2023-01-23T01:35:21.727227
1583354100,Méně než 3.7,1.94,2023-01-23T04:08:06.707224
1583354101,3.7 a více,1.75,2023-01-23T04:08:06.707224
1583354100,Méně než 3.7,1.94,2023-01-23T09:07:52.260025
1583354101,3.7 a více,1.75,2023-01-23T09:07:52.260025
1583354100,Méně než 3.7,1.94,2023-01-23T16:08:08.548775
1583354101,3.7 a více,1.75,2023-01-23T16:08:08.548775
1583354100,Méně než 3.7,1.94,2023-01-23T19:07:22.317638
1583354101,3.7 a více,1.75,2023-01-23T19:07:22.317638
1583354100,Méně než 3.7,1.94,2023-01-23T22:07:44.004115
1583354101,3.7 a více,1.75,2023-01-23T22:07:44.004115
1583354100,Méně než 3.7,1.94,2023-01-24T01:35:32.549762
1583354101,3.7 a více,1.75,2023-01-24T01:35:32.549762
1583354100,Méně než 3.7,1.94,2023-01-24T04:08:04.499797
1583354101,3.7 a více,1.75,2023-01-24T04:08:04.499797
1583354100,Méně než 3.7,1.94,2023-01-24T09:07:53.736753
1583354101,3.7 a více,1.75,2023-01-24T09:07:53.736753
1583354100,Méně než 3.7,1.84,2023-01-24T12:08:48.059667
1583354101,3.7 a více,1.84,2023-01-24T12:08:48.059667
1583354100,Méně než 3.7,1.84,2023-01-24T16:08:18.720378
1583354101,3.7 a více,1.84,2023-01-24T16:08:18.720378
1583354100,Méně než 3.7,1.84,2023-01-24T19:07:27.126956
1583354101,3.7 a více,1.84,2023-01-24T19:07:27.126956
1583354100,Méně než 3.7,1.84,2023-01-24T22:07:50.456769
1583354101,3.7 a více,1.84,2023-01-24T22:07:50.456769
1583354100,Méně než 3.7,1.84,2023-01-25T01:35:08.479062
1583354101,3.7 a více,1.84,2023-01-25T01:35:08.479062
1583354100,Méně než 3.7,1.84,2023-01-25T04:08:05.190108
1583354101,3.7 a více,1.84,2023-01-25T04:08:05.190108
1583354100,Méně než 3.7,1.84,2023-01-25T16:08:17.269496
1583354101,3.7 a více,1.84,2023-01-25T16:08:17.269496
1583354100,Méně než 3.7,1.84,2023-01-25T19:07:25.469167
1583354101,3.7 a více,1.84,2023-01-25T19:07:25.469167
1583354100,Méně než 3.7,1.84,2023-01-25T22:07:47.546432
1583354101,3.7 a více,1.84,2023-01-25T22:07:47.546432
1583354100,Méně než 3.7,1.84,2023-01-26T01:35:23.643334
1583354101,3.7 a více,1.84,2023-01-26T01:35:23.643334
1583354100,Méně než 3.7,1.84,2023-01-26T09:07:44.727609
1583354101,3.7 a více,1.84,2023-01-26T09:07:44.727609
1583354100,Méně než 3.7,1.84,2023-01-26T12:09:00.156631
1583354101,3.7 a více,1.84,2023-01-26T12:09:00.156631
